date,ticker,open,high,low,close,volume
2010-07-14,BTC,0.05815725,0.06158806,0.04864654,0.05640216,261.54
2010-07-15,BTC,0.05640261,0.06795437,0.05396921,0.05756808,445.8
2010-07-16,BTC,0.05800138,0.07222029,0.05748353,0.0664917,497.25
2010-07-17,BTC,0.0664999,0.07773513,0.05741781,0.06599255,19.99
2010-07-18,BTC,0.06608795,0.0808581,0.06422061,0.0788138,75.13
2010-07-19,BTC,0.07879913,0.08360209,0.06903579,0.07416855,573.24
2010-07-20,BTC,0.07413588,0.07751477,0.06428795,0.07195755,262.35
2010-07-21,BTC,0.07193466,0.07646131,0.06425164,0.07439057,572.81
2010-07-22,BTC,0.07417871,0.07503002,0.05103308,0.05887483,2167.06
2010-07-23,BTC,0.0588808,0.06889604,0.05570779,0.06263688,2398.46
2010-07-24,BTC,0.0626421,0.07964052,0.06156405,0.06975554,496.83
2010-07-25,BTC,0.06976299,0.07825864,0.06472816,0.06895142,1555.03
2010-07-26,BTC,0.06903911,0.07998891,0.05892958,0.06270989,876.44
2010-07-27,BTC,0.06294483,0.07577893,0.06183226,0.06799023,3370.9
2010-07-28,BTC,0.06798962,0.07253266,0.05885122,0.06786455,4386.99
2010-07-29,BTC,0.06785855,0.07019877,0.05314922,0.06375633,8091.7
2010-07-30,BTC,0.06373855,0.06869885,0.05247866,0.06366964,3013.58
2010-07-31,BTC,0.06367021,0.07127451,0.0602027,0.06975885,4033.25
2010-08-01,BTC,0.06970508,0.07158763,0.05164856,0.06046468,2595.17
2010-08-02,BTC,0.06044506,0.06370065,0.05220235,0.06,3595.64
2010-08-03,BTC,0.05998519,0.06212797,0.04965671,0.06,9856.36
2010-08-04,BTC,0.05997899,0.06316557,0.05218974,0.0596818,3503.64
2010-08-05,BTC,0.05960335,0.06155211,0.04962078,0.06076188,5016.59
2010-08-06,BTC,0.06076835,0.07122494,0.05728608,0.06181723,1397.31
2010-08-07,BTC,0.06115977,0.067016,0.05067227,0.05964825,2625.28
2010-08-08,BTC,0.05967849,0.07118531,0.05511138,0.06085148,2201.06
2010-08-09,BTC,0.06084069,0.06840335,0.0551871,0.06613738,13620.25
2010-08-10,BTC,0.06612978,0.07369883,0.06001432,0.06570639,1304.75
2010-08-11,BTC,0.06572198,0.07164571,0.06002559,0.06336595,14095.69
