date,ticker,open,high,low,close,volume
2020-08-02,SHIB,1.00868e-09,1.0733e-09,3.5642e-10,5.0993e-10,193097.5
2020-08-03,SHIB,4.9946e-10,5.1452e-10,1.4275e-10,1.452e-10,129225.2
2020-08-04,SHIB,1.452e-10,2.0291e-10,1.3814e-10,1.6165e-10,19717.14
2020-08-05,SHIB,1.6147e-10,3.3012e-10,1.4663e-10,3.0939e-10,26868.84
2020-08-06,SHIB,3.0939e-10,3.1146e-10,2.298e-10,2.3289e-10,8707.73
2020-08-07,SHIB,2.3293e-10,3.2718e-10,2.2259e-10,2.299e-10,17528.59
2020-08-08,SHIB,2.3077e-10,2.6229e-10,2.2996e-10,2.6128e-10,13773.16
2020-08-09,SHIB,2.6194e-10,2.7622e-10,2.3324e-10,2.3709e-10,5189.79
2020-08-10,SHIB,2.3709e-10,2.3963e-10,1.712e-10,1.8897e-10,6104.99
2020-08-11,SHIB,1.8894e-10,1.9498e-10,1.6543e-10,1.7286e-10,2895.76
2020-08-12,SHIB,1.7314e-10,1.7736e-10,1.5022e-10,1.503e-10,1868.43
2020-08-13,SHIB,1.5034e-10,1.6206e-10,1.3713e-10,1.5704e-10,1723.28
2020-08-14,SHIB,1.5705e-10,1.8785e-10,1.5186e-10,1.83e-10,3567.15
2020-08-15,SHIB,1.8322e-10,1.8667e-10,1.6823e-10,1.6914e-10,1478.99
2020-08-16,SHIB,1.6927e-10,1.7415e-10,1.651e-10,1.7095e-10,505.61
2020-08-17,SHIB,1.7095e-10,1.7106e-10,1.5962e-10,1.6305e-10,542.72
2020-08-18,SHIB,1.6318e-10,1.654e-10,1.5644e-10,1.5909e-10,153.46
2020-08-19,SHIB,1.5942e-10,1.7769e-10,1.4105e-10,1.7569e-10,3410.68
2020-08-20,SHIB,1.7569e-10,2.0225e-10,1.7149e-10,1.9978e-10,2057.71
2020-08-21,SHIB,1.9977e-10,2.036e-10,1.1691e-10,1.1736e-10,4893.74
2020-08-22,SHIB,1.174e-10,1.2311e-10,9.162e-11,1.1657e-10,8019.49
2020-08-23,SHIB,1.1657e-10,1.1681e-10,1.08e-10,1.1251e-10,762.84
2020-08-24,SHIB,1.1248e-10,1.1778e-10,1.1139e-10,1.1698e-10,31.91
2020-08-25,SHIB,1.17e-10,1.2019e-10,1.0566e-10,1.0841e-10,377.22
2020-08-26,SHIB,1.0841e-10,1.0943e-10,9.999e-11,1.0147e-10,595.02
2020-08-27,SHIB,1.0137e-10,1.025e-10,8.165e-11,8.292e-11,2403.63
2020-08-28,SHIB,8.287e-11,1.2223e-10,8.275e-11,1.2223e-10,7425.53
2020-08-29,SHIB,1.2222e-10,1.375e-10,1.072e-10,1.3675e-10,4190.92
2020-08-30,SHIB,1.0137e-10,1.025e-10,8.165e-11,8.292e-11,0.0
2020-08-31,SHIB,1.2222e-10,1.375e-10,1.072e-10,1.3675e-10,0.0
2020-09-01,SHIB,1.0137e-10,1.025e-10,8.165e-11,8.292e-11,0.0
2020-09-02,SHIB,2.8e-10,4.7985e-10,2.7341e-10,4.7019e-10,61768.69
2020-09-03,SHIB,4.7251e-10,6.3249e-10,3.1832e-10,5.3916e-10,70619.06
2020-09-04,SHIB,5.4085e-10,6.8391e-10,3.3974e-10,3.7541e-10,36623.47
2020-09-05,SHIB,3.7555e-10,3.9129e-10,1.5013e-10,1.5591e-10,12080.28
2020-09-06,SHIB,1.5573e-10,2.0227e-10,1.0117e-10,1.4283e-10,15529.29
2020-09-07,SHIB,1.4283e-10,1.4387e-10,9.915e-11,1.2385e-10,5672.8
2020-09-08,SHIB,1.2386e-10,1.5407e-10,1.2065e-10,1.3347e-10,4343.36
2020-09-09,SHIB,1.3353e-10,1.356e-10,1.0335e-10,1.0364e-10,2992.88
2020-09-10,SHIB,1.0364e-10,1.1892e-10,1.0342e-10,1.1554e-10,655.62
2020-09-11,SHIB,1.156e-10,1.1649e-10,1.1223e-10,1.1618e-10,78.95
2020-09-12,SHIB,1.1616e-10,1.1747e-10,1.087e-10,1.1078e-10,727.9
2020-09-13,SHIB,1.1079e-10,1.1385e-10,1.0552e-10,1.0967e-10,697.46
2020-09-14,SHIB,1.0981e-10,1.1037e-10,1.0036e-10,1.01e-10,882.95
2020-09-15,SHIB,1.01e-10,1.051e-10,9.923e-11,1.0225e-10,429.1
2020-09-16,SHIB,1.0221e-10,1.0221e-10,9.915e-11,1.0061e-10,100.9
2020-09-17,SHIB,1.0057e-10,1.2295e-10,1.0022e-10,1.2217e-10,1300.76
2020-09-18,SHIB,1.2199e-10,1.4874e-10,1.0823e-10,1.1944e-10,289.57
2020-09-19,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,3568.05
2020-09-20,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,2795.87
2020-09-21,SHIB,1.3316e-10,1.4713e-10,1.22e-10,1.2284e-10,1880.67
2020-09-22,SHIB,1.2267e-10,1.2352e-10,1.1668e-10,1.1824e-10,468.17
2020-09-23,SHIB,1.2199e-10,1.4874e-10,1.0823e-10,1.1944e-10,504.52
2020-09-24,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,171.56
2020-09-25,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,206.0
2020-09-26,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,248.59
2020-09-27,SHIB,1.3316e-10,1.4713e-10,1.22e-10,1.2284e-10,2378.3
2020-09-28,SHIB,1.2267e-10,1.2352e-10,1.1668e-10,1.1824e-10,640.34
2020-09-29,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,249.77
2020-09-30,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,512.03
2020-10-01,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,304.87
2020-10-02,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,8948.5
2020-10-03,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,9064.73
2020-10-04,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,9203.06
2020-10-05,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,2627.84
2020-10-06,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,3931.71
2020-10-07,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,5086.43
2020-10-08,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,747.83
2020-10-09,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,1196.91
2020-10-10,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,304.04
2020-10-11,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,10.36
2020-10-12,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,108.86
2020-10-13,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,1213.68
2020-10-14,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,53.03
2020-10-15,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,25.43
2020-10-16,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,179.15
2020-10-17,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,44.61
2020-10-18,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,3.76
2020-10-19,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,57.77
2020-10-20,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,514.31
2020-10-21,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,534.47
2020-10-22,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,28.48
2020-10-23,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,0.0
2020-10-24,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,0.0
2020-10-25,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,0.0
2020-10-26,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,0.0
2020-10-27,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,0.0
2020-10-28,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,459.65
2020-10-29,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,13.44
2020-10-30,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,83.65
2020-10-31,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,170.88
2020-11-01,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,0.97
2020-11-02,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,662.0
2020-11-03,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,429.27
2020-11-04,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,35.99
2020-11-05,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,198.95
2020-11-06,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,10.92
2020-11-07,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,0.0
2020-11-08,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,0.0
2020-11-09,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,61.82
2020-11-10,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,0.0
2020-11-11,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,0.0
2020-11-12,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,1374.24
2020-11-13,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,712.64
2020-11-14,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,136.43
2020-11-15,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,9.79
2020-11-16,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,36.73
2020-11-17,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,8.58
2020-11-18,SHIB,1.1944e-10,1.7005e-10,1.1944e-10,1.6823e-10,9.1
2020-11-19,SHIB,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,1.94
