date,ticker,open,high,low,close,volume
2017-07-26,BNB,0.105893001,0.1090129986,0.0992655009,0.1051379964,200395.0
2017-07-27,BNB,0.1051080003,0.1084790006,0.1008879989,0.1077369973,344499.0
2017-07-28,BNB,0.1076320037,0.1090189964,0.1014730036,0.1040669978,342568.0
2017-07-29,BNB,0.1047820002,0.1112639979,0.1011079997,0.1078109965,340218.0
2017-07-30,BNB,0.1079349965,0.1081380025,0.1031619981,0.1064139977,224261.0
2017-07-31,BNB,0.1068279967,0.1083490029,0.1015999988,0.1042499989,240309.0
2017-08-01,BNB,0.1045949981,0.1062659994,0.0961093977,0.0998668,300413.0
2017-08-02,BNB,0.0997212008,0.1012109965,0.0973611996,0.1004519984,256793.0
2017-08-03,BNB,0.1003279984,0.1069779992,0.0991197005,0.1066420004,293008.0
2017-08-04,BNB,0.1066849977,0.1077559963,0.1026989967,0.1074939966,287621.0
2017-08-05,BNB,0.1074180007,0.1446530074,0.107069999,0.1288709939,542878.0
2017-08-06,BNB,0.1292929947,0.1329880059,0.1273799986,0.1309989989,393681.0
2017-08-07,BNB,0.133957997,0.1497649997,0.1333000064,0.1488479972,748177.0
2017-08-08,BNB,0.1489980072,0.2269250005,0.1477659941,0.2244209945,2617340.0
2017-08-09,BNB,0.2247480005,0.2606250048,0.2221579999,0.2429119945,3075320.0
2017-08-10,BNB,0.2518270016,0.3499760032,0.2450519949,0.3490790129,4118070.0
2017-08-11,BNB,0.348785013,0.4096539915,0.3110669851,0.3925719857,4413920.0
2017-08-12,BNB,0.3921929896,0.4759919941,0.3375889957,0.4463649988,5080760.0
2017-08-13,BNB,0.4459899962,1.0226399899,0.4459899962,0.8768280149,13852100.0
2017-08-14,BNB,0.8729180098,1.4633899927,0.7357640266,1.2955700159,51698100.0
2017-08-15,BNB,1.3270900249,1.3789199591,0.9233719707,1.0565500259,19824400.0
2017-08-16,BNB,1.1196899414,1.452720046,1.078690052,1.4372400045,31363100.0
2017-08-17,BNB,1.4369699955,2.1113100052,1.3236399889,1.9671499729,61296500.0
2017-08-18,BNB,1.9251899719,2.7541201115,1.8947000504,2.3840000629,69048000.0
2017-08-19,BNB,2.3343999386,2.3343999386,1.819939971,2.0933699608,43391300.0
2017-08-20,BNB,2.1082100868,2.689440012,2.0758199692,2.5025799274,65350400.0
2017-08-21,BNB,2.4307498932,2.9089200497,2.4307498932,2.7011098862,72000600.0
2017-08-22,BNB,2.7244501114,2.7244501114,2.2247900963,2.4852700233,52091300.0
2017-08-23,BNB,2.4739699364,2.955450058,2.4739699364,2.5804300308,64925100.0
2017-08-24,BNB,2.6273601055,2.6639699936,2.2833800316,2.3793199062,45080400.0
2017-08-25,BNB,2.3905699253,2.7299699783,2.3905699253,2.4968700409,49977600.0
2017-08-26,BNB,2.5303800106,2.5388400555,1.9605599642,2.1693599224,26690700.0
2017-08-27,BNB,2.179970026,2.3135499954,1.858019948,2.0051898956,17214900.0
2017-08-28,BNB,2.021490097,2.167429924,1.9628000259,2.0429000854,15413900.0
2017-08-29,BNB,2.1062500477,2.3275799751,1.9897300005,2.3275799751,20372000.0
2017-08-30,BNB,2.2819399834,2.365350008,2.0945599079,2.3500499725,24830000.0
2017-08-31,BNB,2.3282299042,2.4081499577,2.196449995,2.2037899494,20214800.0
2017-09-01,BNB,2.2016899586,2.3889899254,2.116519928,2.3841700554,20990700.0
2017-09-02,BNB,2.5,2.8492701054,1.7224700451,1.9926799536,22995400.0
2017-09-03,BNB,1.9254800081,2.019299984,1.4241700172,1.575799942,11662000.0
2017-09-04,BNB,1.5766500235,1.5766500235,0.6130099893,1.0495699644,20075100.0
2017-09-05,BNB,1.0325100422,1.1194499731,0.740621984,0.9737160206,9453770.0
2017-09-06,BNB,0.9905210137,1.1713000536,0.7354999781,1.0861400366,14279400.0
2017-09-07,BNB,1.034340024,1.5082700253,0.9567450285,1.3662199974,15442300.0
2017-09-08,BNB,1.3980400562,1.4039299488,0.9466009736,1.006829977,9872850.0
2017-09-09,BNB,1.0091999769,1.0337799788,0.8630610108,0.9893010259,4011510.0
2017-09-10,BNB,0.9820780158,1.0027600527,0.8523849845,0.9421589971,3257430.0
2017-09-11,BNB,0.9491860271,1.1016999483,0.90200001,1.0258100033,5167180.0
2017-09-12,BNB,1.0334800482,1.2082400322,0.9876319766,1.0356800556,7213490.0
2017-09-13,BNB,1.0428999662,1.0428999662,0.8802409768,0.9372040033,2780700.0
2017-09-14,BNB,0.9378700256,0.9501770139,0.6734820008,0.6787840128,3134360.0
2017-09-15,BNB,0.6833050251,0.8492169976,0.5267549753,0.799709022,4625680.0
2017-09-16,BNB,0.8080559969,0.9271969795,0.7461130023,0.8041980267,2829570.0
2017-09-17,BNB,0.8034229875,0.8147969842,0.7337449789,0.7895889878,1273640.0
2017-09-18,BNB,0.7895650268,0.9370290041,0.7876039743,0.9092019796,3717860.0
2017-09-19,BNB,0.9073979855,0.9091320038,0.787653029,0.8024250269,2888420.0
2017-09-20,BNB,0.8150320053,0.8163840175,0.7436760068,0.7478899956,2536950.0
2017-09-21,BNB,0.7640129924,0.7817749977,0.6842809916,0.7021399736,2238040.0
2017-09-22,BNB,0.6988710165,0.7401540279,0.6832600236,0.7158929706,2099500.0
2017-09-23,BNB,0.7171959877,0.7774000168,0.7078449726,0.7709649801,2276080.0
2017-09-24,BNB,0.7758039832,0.7883470058,0.7362210155,0.7832679749,2402720.0
2017-09-25,BNB,0.7842440009,0.9365680218,0.7733160257,0.9170590043,3695220.0
2017-09-26,BNB,0.9189220071,0.9400820136,0.8592119813,0.8607469797,3460160.0
2017-09-27,BNB,0.8556979895,1.2013800144,0.8556979895,1.1436599493,8394020.0
2017-09-28,BNB,1.1484299898,1.4330699444,1.1450799704,1.3778799772,13944300.0
2017-09-29,BNB,1.3669799566,1.3669799566,1.1354600191,1.2662400007,8474270.0
2017-09-30,BNB,1.2699999809,1.3077199459,1.2280199528,1.2835799456,6194570.0
2017-10-01,BNB,1.2841800451,1.528949976,1.2598999739,1.5265300274,9043600.0
2017-10-02,BNB,1.5266200304,1.9828699827,1.5134400129,1.9646699429,19367700.0
2017-10-03,BNB,1.9678299427,2.0329499245,1.6716500521,1.8207000494,14411500.0
2017-10-04,BNB,1.8515000343,1.8574700356,1.5176600218,1.6014800072,7227750.0
2017-10-05,BNB,1.6349899769,1.7351900339,1.4169499874,1.6784900427,7503500.0
2017-10-06,BNB,1.6773099899,1.7135800123,1.5342400074,1.5799100399,6076260.0
2017-10-07,BNB,1.6052600145,1.6052600145,1.5005799532,1.5842499733,5578780.0
2017-10-08,BNB,1.5761799812,1.6040799618,1.2172299623,1.2172299623,4515300.0
2017-10-09,BNB,1.2077100277,1.5774300098,1.2077100277,1.4037799835,9667100.0
2017-10-10,BNB,1.4310699701,1.4691100121,1.342869997,1.3933600187,6912770.0
2017-10-11,BNB,1.3994400501,1.4561599493,1.3779900074,1.4337300062,6123140.0
2017-10-12,BNB,1.4299600124,1.4401899576,1.2826399803,1.3437600136,5275850.0
2017-10-13,BNB,1.336509943,1.5116599798,1.1834900379,1.4354799986,5705760.0
2017-10-14,BNB,1.4693200588,1.5381900072,1.4070199728,1.5381900072,3355060.0
