date,ticker,open,high,low,close,volume
2025-05-27,AVAX,23.0721491204,23.8583484174,22.563859141,23.373483275,413600079.64
2025-05-28,AVAX,23.3734786419,23.7551292212,22.8205488156,23.5542709032,350882678.54
2025-05-29,AVAX,23.5540144736,24.3049194025,22.2375143203,22.2471876,552513609.57
2025-05-30,AVAX,22.2471169459,22.3285516557,20.5505967429,20.555563459,607428818.72
2025-05-31,AVAX,20.555706844,21.1171648878,19.8333858159,20.8008160773,390994869.35
2025-06-01,AVAX,20.8008160773,20.9698851916,20.2392890301,20.873411237,244389466.06
2025-06-02,AVAX,20.873411237,21.2686002199,20.2769483735,21.1820974432,323844038.53
2025-06-03,AVAX,21.1821102524,21.68294153,20.9696943668,21.149674163,342488538.02
2025-06-04,AVAX,21.1496499951,21.6196167157,20.1311432718,20.147211231,327713101.15
2025-06-05,AVAX,20.1466550599,20.5336743022,18.4867037847,18.7966271341,476076764.34
2025-06-06,AVAX,18.7961905939,19.9287456782,18.7178492298,19.6684619544,307730766.31
2025-06-07,AVAX,19.6684674098,21.1181381223,19.6050970864,20.6751819467,260705819.08
2025-06-08,AVAX,20.6751819467,21.4725102607,20.1766996215,21.0558704001,311045653.47
2025-06-09,AVAX,21.0558704001,21.9934819619,20.2446451521,21.952025732,418466692.39
2025-06-10,AVAX,21.952025732,22.5461277813,21.5451513902,22.543360136,531852889.31
2025-06-11,AVAX,22.543360136,22.7273640072,21.3623059345,21.5935022843,467715657.12
2025-06-12,AVAX,21.5935022843,21.5936932823,20.201210856,20.3560440492,389684874.76
2025-06-13,AVAX,20.3560440492,20.3560440492,18.5268246172,19.4178176191,679579060.36
2025-06-14,AVAX,19.417779676,19.4211456708,18.745544634,18.9603830315,206828235.62
2025-06-15,AVAX,18.9604967935,19.2782403082,18.7800809598,19.1149456643,190913480.34
2025-06-16,AVAX,19.114962182,19.9678146674,18.9372277038,19.0789210298,337682962.72
2025-06-17,AVAX,19.0780570306,19.4658554977,18.1711180976,18.6224142116,379172703.86
2025-06-18,AVAX,18.6224142116,18.8859677792,18.0958001133,18.1607863929,326360201.63
2025-06-19,AVAX,18.1605427816,18.3700031339,17.6644667232,18.0651588567,315246810.96
2025-06-20,AVAX,18.0652047891,18.3949757198,16.9790226073,17.3685809461,326554009.04
2025-06-21,AVAX,17.3685809461,17.6317435687,16.5063578218,16.7902117502,326372168.02
2025-06-22,AVAX,16.7911450835,17.0860888972,15.7096694057,16.4998811104,443647757.89
2025-06-23,AVAX,16.4998790221,18.1757449618,16.3220706522,18.0996518204,519115910.93
2025-06-24,AVAX,18.0996518204,18.4725417679,17.93408714,18.2263301248,355342749.01
2025-06-25,AVAX,18.2263301248,18.3497475044,17.4444210147,17.5693738935,278415199.1
2025-06-26,AVAX,17.5693738935,17.9863671862,17.1374118715,17.2272992993,235439479.56
2025-06-27,AVAX,17.2275904784,17.7324403331,17.1071310867,17.577771714,210772393.06
2025-06-28,AVAX,17.577771714,18.0629335497,17.5026655053,17.9817163499,142224426.32
2025-06-29,AVAX,17.9817163499,18.8641714555,17.8148783221,18.741649242,209495241.1
2025-06-30,AVAX,18.741649242,18.8399634397,17.7498725625,17.9748633538,282289661.83
2025-07-01,AVAX,17.9746280597,18.0457941652,16.9905819487,17.1056131377,227124256.91
2025-07-02,AVAX,17.1057794062,18.8011476304,17.0171367859,18.511102336,384284558.66
2025-07-03,AVAX,18.511102336,19.1539171284,18.3768312638,18.5391342357,319916417.01
2025-07-04,AVAX,18.5401176036,18.8649657656,17.534824058,17.7951174984,274810097.13
2025-07-05,AVAX,17.7951174984,17.9909648382,17.6474277315,17.9272514787,113907263.32
2025-07-06,AVAX,17.9272514787,18.5855924267,17.7656764621,18.2985901644,183551796.31
2025-07-07,AVAX,18.2985901644,18.5627663346,17.8239772658,18.0040469524,194097862.32
2025-07-08,AVAX,18.0040469524,18.4722510824,17.7101155731,18.3623504111,243240584.41
2025-07-09,AVAX,18.3623504111,19.5956935222,18.1113901705,19.5084287997,443768516.97
2025-07-10,AVAX,19.5084287997,20.7502938495,19.3613397819,20.687874064,541689104.12
2025-07-11,AVAX,20.6878743697,21.4658912748,20.3988736744,20.6910506853,653443133.78
2025-07-12,AVAX,20.6910506853,21.0392216603,20.2078320631,20.6721843825,418609980.39
2025-07-13,AVAX,20.6721843825,21.7307746615,20.6719338056,21.1980542956,543346177.19
2025-07-14,AVAX,21.1980542956,22.05086166,21.0809280138,21.2810791336,566212798.26
2025-07-15,AVAX,21.2810791336,22.5567158965,20.4456107714,22.5139370217,857272986.49
2025-07-16,AVAX,22.5139370217,23.0109889745,21.6301408785,22.6694332754,678757694.23
2025-07-17,AVAX,22.6694332754,24.1716417583,22.0657063609,23.85994818,871888122.27
2025-07-18,AVAX,23.8602698997,24.9812372947,23.1732982046,23.5248172066,974862545.97
2025-07-19,AVAX,23.5248280185,25.1075609942,23.0732812149,24.5184046762,638080409.28
2025-07-20,AVAX,24.5184046762,25.4850933307,24.340651394,25.0735366736,701378743.24
2025-07-21,AVAX,25.0735366736,26.339715086,24.6933451636,25.4539348696,868415766.69
