date,ticker,open,high,low,close,volume
2017-10-02,ADA,0.0246070009,0.0300877001,0.0199692994,0.0259317998,57641300.0
2017-10-03,ADA,0.0257565994,0.0274251997,0.0206898991,0.0208158009,16997800.0
2017-10-04,ADA,0.0208640993,0.0228062999,0.0208640993,0.0219314992,9000050.0
2017-10-05,ADA,0.0219512992,0.0221535992,0.0208592992,0.0214887001,5562510.0
2017-10-06,ADA,0.0213588998,0.0215418991,0.0183597002,0.0185391009,7780710.0
2017-10-07,ADA,0.0184138995,0.0210503004,0.0176199991,0.0209408998,7411240.0
2017-10-08,ADA,0.0209293999,0.0235977005,0.0201474,0.0204771999,7727460.0
2017-10-09,ADA,0.0203443002,0.0228071995,0.0203419998,0.0221136995,4663310.0
2017-10-10,ADA,0.0221120995,0.0224460997,0.0212792996,0.0215313006,2725600.0
2017-10-11,ADA,0.0214799996,0.0225757007,0.0209764,0.0225195009,3606720.0
2017-10-12,ADA,0.0225384999,0.0267632008,0.0218250994,0.0262521002,8680640.0
2017-10-13,ADA,0.0260608997,0.0338159986,0.0251953993,0.0336409993,15613600.0
2017-10-14,ADA,0.0338762999,0.0382677987,0.0292553008,0.0324648991,27853200.0
2017-10-15,ADA,0.0328736007,0.0336412005,0.0286944006,0.0300485995,7104990.0
2017-10-16,ADA,0.0299389008,0.0307491999,0.0285767,0.0289482009,6196030.0
2017-10-17,ADA,0.0289526992,0.0296279993,0.0254814997,0.0272174999,7039900.0
2017-10-18,ADA,0.0272192992,0.0273598004,0.0246373005,0.0266906992,2336180.0
2017-10-19,ADA,0.0267044995,0.0271116998,0.0257715993,0.0270319004,2897720.0
2017-10-20,ADA,0.0269824006,0.0308551993,0.0266121998,0.0306298006,8716410.0
2017-10-21,ADA,0.0308055002,0.0308055002,0.0279770009,0.0284362007,5344520.0
2017-10-22,ADA,0.0285650007,0.0287436992,0.0270930007,0.0277287997,2930210.0
2017-10-23,ADA,0.0276841,0.0280508995,0.0243449006,0.0254535992,3517050.0
2017-10-24,ADA,0.0253389999,0.0289562996,0.0237662997,0.0271927007,7589560.0
2017-10-25,ADA,0.0270380992,0.0278459005,0.0261071995,0.0275274999,2561430.0
2017-10-26,ADA,0.0274094995,0.0275602993,0.026478,0.0271317996,2437710.0
